date,excavated_area_m2,normalized_excavation
2017-01-14,106000.0,0.1593090457530434
2017-01-24,117600.0,0.17674286585431984
2017-02-23,134400.0,0.20199184669065123
2017-04-04,201100.0,0.3022363122729908
2017-04-24,201100.0,0.3022363122729908
2017-05-14,201100.0,0.3022363122729908
2017-10-16,201100.0,0.3022363122729908
2017-11-10,204500.0,0.307346225061296
2017-11-25,206200.0,0.30990118145544854
2017-11-30,206700.0,0.3106526392184346
2017-12-15,219200.0,0.32943908329308597
2017-12-25,223200.0,0.3354507453969744
2018-01-14,234100.0,0.35183252463007036
2018-01-24,241500.0,0.36295409952226393
2018-01-29,244400.0,0.36731255454758305
2018-02-03,247200.0,0.37152071802030495
2018-02-08,247400.0,0.3718213011254994
2018-02-23,255400.0,0.38384462533327623
2018-03-10,255400.0,0.38384462533327623
2018-03-30,255400.0,0.38384462533327623
2018-04-09,255400.0,0.38384462533327623
2018-04-19,255400.0,0.38384462533327623
2018-10-01,255400.0,0.38384462533327623
2018-10-16,256200.0,0.38504695775405395
2018-10-26,257200.0,0.38654987328002605
2018-11-15,260500.0,0.39150949451573397
2018-11-20,260600.0,0.3916597860683312
2018-11-25,260800.0,0.3919603691735256
2018-12-15,260800.0,0.3919603691735256
2018-12-20,260800.0,0.3919603691735256
2018-12-25,260800.0,0.3919603691735256
2018-12-30,260800.0,0.3919603691735256
2019-01-04,260800.0,0.3919603691735256
2019-01-09,260800.0,0.3919603691735256
2019-01-14,260800.0,0.3919603691735256
2019-01-19,260800.0,0.3919603691735256
2019-01-24,260800.0,0.3919603691735256
2019-01-29,260800.0,0.3919603691735256
2019-02-03,260800.0,0.3919603691735256
2019-02-08,260800.0,0.3919603691735256
2019-02-13,260800.0,0.3919603691735256
2019-02-18,260800.0,0.3919603691735256
2019-02-23,260800.0,0.3919603691735256
2019-02-28,260800.0,0.3919603691735256
2019-03-05,260800.0,0.3919603691735256
2019-03-10,260800.0,0.3919603691735256
2019-03-15,261000.0,0.39226095227872004
2019-03-20,264100.0,0.3969199904092336
2019-03-25,264100.0,0.3969199904092336
2019-03-30,266200.0,0.400076113013775
2019-04-04,266900.0,0.4011281538819555
2019-04-09,267300.0,0.4017293200923443
2019-04-14,267800.0,0.4024807778553304
2019-04-19,267800.0,0.4024807778553304
2019-04-24,267800.0,0.4024807778553304
2019-04-29,268200.0,0.40308194406571923
2019-05-04,268200.0,0.40308194406571923
2019-05-09,269000.0,0.4042842764864969
2019-05-14,269000.0,0.4042842764864969
2019-05-19,269000.0,0.4042842764864969
2019-05-24,269000.0,0.4042842764864969
2019-05-29,269000.0,0.4042842764864969
2019-06-03,269000.0,0.4042842764864969
2019-06-08,269000.0,0.4042842764864969
2019-06-13,269000.0,0.4042842764864969
2019-06-18,269000.0,0.4042842764864969
2019-06-23,269000.0,0.4042842764864969
2019-06-28,269000.0,0.4042842764864969
2019-07-03,269000.0,0.4042842764864969
2019-07-08,269000.0,0.4042842764864969
2019-07-13,269000.0,0.4042842764864969
2019-07-18,269000.0,0.4042842764864969
2019-07-23,269000.0,0.4042842764864969
2019-07-28,269000.0,0.4042842764864969
2019-08-02,269000.0,0.4042842764864969
2019-08-07,269000.0,0.4042842764864969
2019-08-12,269000.0,0.4042842764864969
2019-08-17,269000.0,0.4042842764864969
2019-08-22,269000.0,0.4042842764864969
2019-08-27,269000.0,0.4042842764864969
2019-09-01,269000.0,0.4042842764864969
2019-09-06,269000.0,0.4042842764864969
2019-09-11,269000.0,0.4042842764864969
2019-09-16,269000.0,0.4042842764864969
2019-09-21,269000.0,0.4042842764864969
2019-09-26,269000.0,0.4042842764864969
2019-10-01,269000.0,0.4042842764864969
2019-10-06,269000.0,0.4042842764864969
2019-10-11,269000.0,0.4042842764864969
2019-10-16,269000.0,0.4042842764864969
2019-10-21,269000.0,0.4042842764864969
2019-10-26,269000.0,0.4042842764864969
2019-10-31,269300.0,0.40473515114428854
2019-11-05,269300.0,0.40473515114428854
2019-11-10,269300.0,0.40473515114428854
2019-11-15,269300.0,0.40473515114428854
2019-11-20,269300.0,0.40473515114428854
2019-11-25,269300.0,0.40473515114428854
2019-11-30,269300.0,0.40473515114428854
2019-12-05,269300.0,0.40473515114428854
2019-12-10,269300.0,0.40473515114428854
2019-12-15,269300.0,0.40473515114428854
2019-12-20,269300.0,0.40473515114428854
2019-12-25,269300.0,0.40473515114428854
2019-12-30,269300.0,0.40473515114428854
2020-01-04,269300.0,0.40473515114428854
2020-01-09,269300.0,0.40473515114428854
2020-01-14,269300.0,0.40473515114428854
2020-01-19,269300.0,0.40473515114428854
2020-01-24,269300.0,0.40473515114428854
2020-01-29,269300.0,0.40473515114428854
2020-02-03,271100.0,0.40744039909103835
2020-02-08,271100.0,0.40744039909103835
2020-02-13,271100.0,0.40744039909103835
2020-02-18,271100.0,0.40744039909103835
2020-02-23,271100.0,0.40744039909103835
2020-02-28,271900.0,0.408642731511816
2020-03-04,271900.0,0.408642731511816
2020-03-09,271900.0,0.408642731511816
2020-03-14,271900.0,0.408642731511816
2020-03-19,271900.0,0.408642731511816
2020-03-24,271900.0,0.408642731511816
2020-03-29,271900.0,0.408642731511816
2020-04-03,272600.0,0.4096947723799965
2020-04-08,272600.0,0.4096947723799965
2020-04-13,272600.0,0.4096947723799965
2020-04-18,272700.0,0.4098450639325937
2020-04-23,272700.0,0.4098450639325937
2020-04-28,273300.0,0.41074681324817697
2020-05-03,273300.0,0.41074681324817697
2020-05-08,273400.0,0.4108971048007742
2020-05-13,273400.0,0.4108971048007742
2020-05-18,273400.0,0.4108971048007742
2020-05-23,273400.0,0.4108971048007742
2020-05-28,273400.0,0.4108971048007742
2020-06-02,273400.0,0.4108971048007742
2020-06-07,273400.0,0.4108971048007742
2020-06-12,273400.0,0.4108971048007742
2020-06-17,273400.0,0.4108971048007742
2020-06-22,273400.0,0.4108971048007742
2020-06-27,273400.0,0.4108971048007742
2020-07-02,273400.0,0.4108971048007742
2020-07-07,273400.0,0.4108971048007742
2020-07-12,273400.0,0.4108971048007742
2020-07-17,273400.0,0.4108971048007742
2020-07-22,273400.0,0.4108971048007742
2020-07-27,273400.0,0.4108971048007742
2020-08-01,273400.0,0.4108971048007742
2020-08-06,273400.0,0.4108971048007742
2020-08-11,273400.0,0.4108971048007742
2020-08-16,273400.0,0.4108971048007742
2020-08-21,273400.0,0.4108971048007742
2020-08-26,273400.0,0.4108971048007742
2020-08-31,273400.0,0.4108971048007742
2020-09-05,273400.0,0.4108971048007742
2020-09-10,273400.0,0.4108971048007742
2020-09-15,273400.0,0.4108971048007742
2020-09-20,273400.0,0.4108971048007742
2020-09-25,273400.0,0.4108971048007742
2020-09-30,273600.0,0.4111976879059686
2020-10-05,273600.0,0.4111976879059686
2020-10-10,273600.0,0.4111976879059686
2020-10-15,280700.0,0.4218683881403706
2020-10-20,280800.0,0.4220186796929678
2020-10-25,280900.0,0.42216897124556496
2020-10-30,281000.0,0.4223192627981622
2020-11-04,281000.0,0.4223192627981622
2020-11-09,281000.0,0.4223192627981622
2020-11-14,281000.0,0.4223192627981622
2020-11-19,281000.0,0.4223192627981622
2020-11-24,281900.0,0.4236718867715371
2020-11-29,281900.0,0.4236718867715371
2020-12-04,281900.0,0.4236718867715371
2020-12-09,281900.0,0.4236718867715371
2020-12-14,281900.0,0.4236718867715371
2020-12-19,282100.0,0.42397246987673154
2020-12-24,282100.0,0.42397246987673154
2020-12-29,282100.0,0.42397246987673154
2021-01-03,282100.0,0.42397246987673154
2021-01-08,282100.0,0.42397246987673154
2021-01-13,282100.0,0.42397246987673154
2021-01-18,282100.0,0.42397246987673154
2021-01-23,282100.0,0.42397246987673154
2021-01-28,282100.0,0.42397246987673154
2021-02-02,282100.0,0.42397246987673154
2021-02-07,282100.0,0.42397246987673154
2021-02-12,282100.0,0.42397246987673154
2021-02-17,282200.0,0.42412276142932875
2021-02-22,282300.0,0.4242730529819259
2021-02-27,282300.0,0.4242730529819259
2021-03-04,282300.0,0.4242730529819259
2021-03-09,282300.0,0.4242730529819259
2021-03-14,282300.0,0.4242730529819259
2021-03-19,282300.0,0.4242730529819259
2021-03-24,282300.0,0.4242730529819259
2021-03-29,282300.0,0.4242730529819259
2021-04-03,282300.0,0.4242730529819259
2021-04-08,282300.0,0.4242730529819259
2021-04-13,282300.0,0.4242730529819259
2021-04-18,282300.0,0.4242730529819259
2021-04-23,282300.0,0.4242730529819259
2021-04-28,282300.0,0.4242730529819259
2021-05-03,282300.0,0.4242730529819259
2021-05-08,282300.0,0.4242730529819259
2021-05-13,282300.0,0.4242730529819259
2021-05-18,282300.0,0.4242730529819259
2021-05-23,282300.0,0.4242730529819259
2021-05-28,282300.0,0.4242730529819259
2021-06-02,282300.0,0.4242730529819259
2021-06-07,282300.0,0.4242730529819259
2021-06-12,282300.0,0.4242730529819259
2021-06-17,282300.0,0.4242730529819259
2021-06-22,282300.0,0.4242730529819259
2021-06-27,282300.0,0.4242730529819259
2021-07-02,282300.0,0.4242730529819259
2021-07-07,282300.0,0.4242730529819259
2021-07-12,282300.0,0.4242730529819259
2021-07-17,282300.0,0.4242730529819259
2021-07-22,282300.0,0.4242730529819259
2021-07-27,282300.0,0.4242730529819259
2021-08-01,282300.0,0.4242730529819259
2021-08-06,282300.0,0.4242730529819259
2021-08-11,282300.0,0.4242730529819259
2021-08-16,282300.0,0.4242730529819259
2021-08-21,282300.0,0.4242730529819259
2021-08-26,282300.0,0.4242730529819259
2021-08-31,282300.0,0.4242730529819259
2021-09-05,282300.0,0.4242730529819259
2021-09-10,282300.0,0.4242730529819259
2021-09-15,282300.0,0.4242730529819259
2021-09-20,282300.0,0.4242730529819259
2021-09-25,282300.0,0.4242730529819259
2021-09-30,282800.0,0.425024510744912
2021-10-05,282800.0,0.425024510744912
2021-10-10,282900.0,0.4251748022975092
2021-10-15,282900.0,0.4251748022975092
2021-10-20,283000.0,0.4253250938501064
2021-10-25,283000.0,0.4253250938501064
2021-10-30,283000.0,0.4253250938501064
2021-11-04,283300.0,0.42577596850789806
2021-11-14,283300.0,0.42577596850789806
2021-11-19,283300.0,0.42577596850789806
2021-11-24,283300.0,0.42577596850789806
2021-11-29,283300.0,0.42577596850789806
2021-12-04,283400.0,0.4259262600604953
2021-12-09,283400.0,0.4259262600604953
2021-12-19,285100.0,0.4284812164546478
2021-12-24,285200.0,0.42863150800724503
2021-12-29,285200.0,0.42863150800724503
2022-01-03,285200.0,0.42863150800724503
2022-01-08,285800.0,0.4295332573228283
2022-01-13,286000.0,0.42983384042802275
2022-01-18,286500.0,0.43058529819100877
2022-01-23,286500.0,0.43058529819100877
2022-01-28,291000.0,0.43734841805788327
2022-02-02,293000.0,0.4403542491098275
2022-02-07,293300.0,0.4408051237676191
2022-02-12,294200.0,0.44215774774099403
2022-02-17,294700.0,0.44290920550398005
2022-02-22,297500.0,0.44711736897670196
2022-02-27,300200.0,0.45117524089682665
2022-03-04,305300.0,0.45884011007928444
2022-03-09,307200.0,0.4616956495786314
2022-03-14,309000.0,0.4644008975253812
2022-03-19,309800.0,0.4656032299461589
2022-03-24,317400.0,0.47702538794354693
2022-03-29,320100.0,0.4810832598636716
2022-04-03,331700.0,0.49851707996494804
2022-04-08,333600.0,0.501372619464295
2022-04-13,333600.0,0.501372619464295
2022-04-18,350300.0,0.5264713087480293
2022-04-23,358300.0,0.5384946329558061
2022-04-28,367600.0,0.5524717473473467
2022-05-03,368100.0,0.5532232051103327
2022-05-08,368500.0,0.5538243713207216
2022-05-13,370600.0,0.556980493925263
2022-05-18,370900.0,0.5574313685830546
2022-05-23,372400.0,0.5596857418720128
2022-05-28,372400.0,0.5596857418720128
2022-06-02,372400.0,0.5596857418720128
2022-06-07,372400.0,0.5596857418720128
2022-06-12,372400.0,0.5596857418720128
2022-06-17,372400.0,0.5596857418720128
2022-06-22,372400.0,0.5596857418720128
2022-06-27,372400.0,0.5596857418720128
2022-07-02,372400.0,0.5596857418720128
2022-07-07,372400.0,0.5596857418720128
2022-07-12,372400.0,0.5596857418720128
2022-07-17,372400.0,0.5596857418720128
2022-07-22,372400.0,0.5596857418720128
2022-07-27,372400.0,0.5596857418720128
2022-08-01,372500.0,0.5598360334246101
2022-08-06,372500.0,0.5598360334246101
2022-08-11,372500.0,0.5598360334246101
2022-08-16,372500.0,0.5598360334246101
2022-08-21,372500.0,0.5598360334246101
2022-08-26,372500.0,0.5598360334246101
2022-08-31,372500.0,0.5598360334246101
2022-09-05,372600.0,0.5599863249772072
2022-09-10,372600.0,0.5599863249772072
2022-09-15,372600.0,0.5599863249772072
2022-09-20,372600.0,0.5599863249772072
2022-09-25,372600.0,0.5599863249772072
2022-09-30,374400.0,0.562691572923957
2022-10-05,374400.0,0.562691572923957
2022-10-10,374400.0,0.562691572923957
