date,excavated_area_m2,normalized_excavation
2017-01-07,29500.0,0.06352839551369842
2017-02-16,44100.0,0.09496956753064746
2017-02-23,80100.0,0.1724957451066862
2017-04-04,80100.0,0.1724957451066862
2017-04-17,80100.0,0.1724957451066862
2017-10-29,80100.0,0.1724957451066862
2017-11-23,81800.0,0.17615670349222137
2017-11-30,82600.0,0.17787950743835557
2017-12-25,85800.0,0.18477072322289234
2018-01-07,87700.0,0.18886238259496105
2018-01-27,93900.0,0.20221411317750104
2018-01-29,106200.0,0.2287022238493143
2018-02-03,108100.0,0.232793883221383
2018-02-16,108300.0,0.23322458420791653
2018-02-21,114200.0,0.24593026331065623
2018-02-23,146800.0,0.31613452411562465
2018-03-13,148400.0,0.31958013200789304
2018-04-02,193900.0,0.41756460644427534
2018-04-19,295600.0,0.6365760580965848
2018-05-19,295600.0,0.6365760580965848
2018-06-01,295600.0,0.6365760580965848
2018-06-06,295600.0,0.6365760580965848
2018-10-16,295600.0,0.6365760580965848
2018-12-08,295600.0,0.6365760580965848
2018-12-15,295600.0,0.6365760580965848
2018-12-18,295600.0,0.6365760580965848
2018-12-20,295600.0,0.6365760580965848
2018-12-23,295600.0,0.6365760580965848
2018-12-25,295600.0,0.6365760580965848
2018-12-28,295600.0,0.6365760580965848
2018-12-30,295600.0,0.6365760580965848
2019-01-02,295600.0,0.6365760580965848
2019-01-04,295600.0,0.6365760580965848
2019-01-07,295600.0,0.6365760580965848
2019-01-09,295600.0,0.6365760580965848
2019-01-12,295600.0,0.6365760580965848
2019-01-14,295600.0,0.6365760580965848
2019-01-17,295600.0,0.6365760580965848
2019-01-19,295600.0,0.6365760580965848
2019-01-22,295600.0,0.6365760580965848
2019-01-24,295600.0,0.6365760580965848
2019-01-27,295600.0,0.6365760580965848
2019-01-29,295600.0,0.6365760580965848
2019-02-01,295600.0,0.6365760580965848
2019-02-03,295600.0,0.6365760580965848
2019-02-06,295600.0,0.6365760580965848
2019-02-08,295700.0,0.6367914085898515
2019-02-11,295700.0,0.6367914085898515
2019-02-13,295800.0,0.6370067590831183
2019-02-16,295800.0,0.6370067590831183
2019-02-18,295800.0,0.6370067590831183
2019-02-21,295800.0,0.6370067590831183
2019-02-23,296000.0,0.6374374600696519
2019-02-26,296000.0,0.6374374600696519
2019-02-28,296200.0,0.6378681610561854
2019-03-03,296200.0,0.6378681610561854
2019-03-05,296200.0,0.6378681610561854
2019-03-08,296200.0,0.6378681610561854
2019-03-10,296500.0,0.6385142125359857
2019-03-13,296500.0,0.6385142125359857
2019-03-15,296700.0,0.6389449135225193
2019-03-18,296700.0,0.6389449135225193
2019-03-20,297400.0,0.6404523669753867
2019-03-23,297400.0,0.6404523669753867
2019-03-25,298300.0,0.6423905214147877
2019-03-28,298300.0,0.6423905214147877
2019-03-30,303900.0,0.654450149037727
2019-04-02,303900.0,0.654450149037727
2019-04-04,306700.0,0.6604799628491967
2019-04-07,307300.0,0.6617720658087973
2019-04-09,309700.0,0.6669404776472
2019-04-12,309800.0,0.6671558281404667
2019-04-14,313600.0,0.6753391468846042
2019-04-17,313600.0,0.6753391468846042
2019-04-19,315700.0,0.6798615072432064
2019-04-22,315900.0,0.6802922082297399
2019-04-24,318500.0,0.6858913210546761
2019-04-27,318500.0,0.6858913210546761
2019-04-29,319500.0,0.6880448259873438
2019-05-02,319500.0,0.6880448259873438
2019-05-04,319500.0,0.6880448259873438
2019-05-07,319500.0,0.6880448259873438
2019-05-09,319700.0,0.6884755269738774
2019-05-12,319700.0,0.6884755269738774
2019-05-14,319700.0,0.6884755269738774
2019-05-17,319700.0,0.6884755269738774
2019-05-19,319700.0,0.6884755269738774
2019-05-22,319700.0,0.6884755269738774
2019-05-24,319700.0,0.6884755269738774
2019-05-27,319700.0,0.6884755269738774
2019-05-29,319700.0,0.6884755269738774
2019-06-01,319700.0,0.6884755269738774
2019-06-03,319700.0,0.6884755269738774
2019-06-06,319700.0,0.6884755269738774
2019-06-08,319700.0,0.6884755269738774
2019-06-11,319700.0,0.6884755269738774
2019-06-13,319700.0,0.6884755269738774
2019-06-16,319700.0,0.6884755269738774
2019-06-18,319700.0,0.6884755269738774
2019-06-21,319700.0,0.6884755269738774
2019-06-23,319700.0,0.6884755269738774
2019-06-26,319700.0,0.6884755269738774
2019-06-28,319700.0,0.6884755269738774
2019-07-01,319700.0,0.6884755269738774
2019-07-03,319700.0,0.6884755269738774
2019-07-06,319700.0,0.6884755269738774
2019-07-08,319700.0,0.6884755269738774
2019-07-11,319700.0,0.6884755269738774
2019-07-13,319700.0,0.6884755269738774
2019-07-16,319700.0,0.6884755269738774
2019-07-18,319700.0,0.6884755269738774
2019-07-21,319700.0,0.6884755269738774
2019-07-23,319700.0,0.6884755269738774
2019-07-26,319700.0,0.6884755269738774
2019-07-28,319700.0,0.6884755269738774
2019-07-31,319700.0,0.6884755269738774
2019-08-02,319700.0,0.6884755269738774
2019-08-05,319700.0,0.6884755269738774
2019-08-07,319700.0,0.6884755269738774
2019-08-10,319700.0,0.6884755269738774
2019-08-12,319700.0,0.6884755269738774
2019-08-15,319700.0,0.6884755269738774
2019-08-17,319700.0,0.6884755269738774
2019-08-20,319700.0,0.6884755269738774
2019-08-22,319700.0,0.6884755269738774
2019-08-25,319700.0,0.6884755269738774
2019-08-27,319700.0,0.6884755269738774
2019-08-30,319700.0,0.6884755269738774
2019-09-01,319700.0,0.6884755269738774
2019-09-04,319700.0,0.6884755269738774
2019-09-06,319700.0,0.6884755269738774
2019-09-09,319700.0,0.6884755269738774
2019-09-11,319700.0,0.6884755269738774
2019-09-14,319700.0,0.6884755269738774
2019-09-16,319700.0,0.6884755269738774
2019-09-19,319700.0,0.6884755269738774
2019-09-21,319700.0,0.6884755269738774
2019-09-26,319700.0,0.6884755269738774
2019-09-29,319700.0,0.6884755269738774
2019-10-01,319700.0,0.6884755269738774
2019-10-04,319700.0,0.6884755269738774
2019-10-06,319700.0,0.6884755269738774
2019-10-09,319700.0,0.6884755269738774
2019-10-11,319700.0,0.6884755269738774
2019-10-14,319700.0,0.6884755269738774
2019-10-16,319700.0,0.6884755269738774
2019-10-19,319700.0,0.6884755269738774
2019-10-21,319700.0,0.6884755269738774
2019-10-24,319700.0,0.6884755269738774
2019-10-26,319700.0,0.6884755269738774
2019-10-29,319700.0,0.6884755269738774
2019-10-31,319700.0,0.6884755269738774
2019-11-03,319700.0,0.6884755269738774
2019-11-05,319700.0,0.6884755269738774
2019-11-08,319700.0,0.6884755269738774
2019-11-10,319700.0,0.6884755269738774
2019-11-13,319700.0,0.6884755269738774
2019-11-15,319700.0,0.6884755269738774
2019-11-18,319700.0,0.6884755269738774
2019-11-20,319700.0,0.6884755269738774
2019-11-23,319700.0,0.6884755269738774
2019-11-25,319700.0,0.6884755269738774
2019-11-28,319700.0,0.6884755269738774
2019-11-30,319700.0,0.6884755269738774
2019-12-03,319700.0,0.6884755269738774
2019-12-05,319700.0,0.6884755269738774
