date,excavated_area_m2,normalized_excavation
2017-01-14,7500.0,0.09749173214803684
2017-01-24,8400.0,0.10919074000580127
2017-02-23,11200.0,0.14558765334106835
2017-04-04,23300.0,0.30287431453990116
2017-04-24,37400.0,0.4861587709782104
2017-05-14,37400.0,0.4861587709782104
2017-06-03,37400.0,0.4861587709782104
2017-10-16,37400.0,0.4861587709782104
2017-11-10,37400.0,0.4861587709782104
2017-11-25,37400.0,0.4861587709782104
2017-11-30,37400.0,0.4861587709782104
2017-12-05,37400.0,0.4861587709782104
2017-12-15,37400.0,0.4861587709782104
2017-12-25,37400.0,0.4861587709782104
2018-01-09,37400.0,0.4861587709782104
2018-01-14,37400.0,0.4861587709782104
2018-01-24,37400.0,0.4861587709782104
2018-01-29,37400.0,0.4861587709782104
2018-02-03,37400.0,0.4861587709782104
2018-02-08,37400.0,0.4861587709782104
2018-02-23,37400.0,0.4861587709782104
2018-03-10,37400.0,0.4861587709782104
2018-03-30,37400.0,0.4861587709782104
2018-04-09,37400.0,0.4861587709782104
2018-04-19,37400.0,0.4861587709782104
2018-10-01,37400.0,0.4861587709782104
2018-10-16,37400.0,0.4861587709782104
2018-10-26,37400.0,0.4861587709782104
2018-11-15,37400.0,0.4861587709782104
2018-11-20,37400.0,0.4861587709782104
2018-11-25,37400.0,0.4861587709782104
2018-12-15,37400.0,0.4861587709782104
2018-12-20,37400.0,0.4861587709782104
2018-12-25,37400.0,0.4861587709782104
2018-12-30,37400.0,0.4861587709782104
2019-01-04,37400.0,0.4861587709782104
2019-01-09,37400.0,0.4861587709782104
2019-01-14,37400.0,0.4861587709782104
2019-01-19,37400.0,0.4861587709782104
2019-01-24,37400.0,0.4861587709782104
2019-01-29,37400.0,0.4861587709782104
2019-02-03,37400.0,0.4861587709782104
2019-02-08,37400.0,0.4861587709782104
2019-02-13,37400.0,0.4861587709782104
2019-02-18,37400.0,0.4861587709782104
2019-02-23,37400.0,0.4861587709782104
2019-02-28,37400.0,0.4861587709782104
2019-03-05,37400.0,0.4861587709782104
2019-03-10,37400.0,0.4861587709782104
2019-03-15,37400.0,0.4861587709782104
2019-03-20,37400.0,0.4861587709782104
2019-03-25,37400.0,0.4861587709782104
2019-03-30,37400.0,0.4861587709782104
2019-04-04,37400.0,0.4861587709782104
2019-04-09,37400.0,0.4861587709782104
2019-04-14,37400.0,0.4861587709782104
2019-04-19,37400.0,0.4861587709782104
2019-04-24,37400.0,0.4861587709782104
2019-04-29,37400.0,0.4861587709782104
2019-05-04,37400.0,0.4861587709782104
2019-05-09,37400.0,0.4861587709782104
