date,excavated_area_m2,normalized_excavation
2017-02-03,0.0,0.0
2017-04-24,0.0,0.0
2017-11-10,0.0,0.0
2017-11-30,161300.0,0.125837144087004
2017-12-15,187600.0,0.14635491773541195
2017-12-25,191800.0,0.1496315203712794
2018-01-09,202600.0,0.15805707000636707
2018-01-29,236600.0,0.18458194848719867
2018-02-08,236600.0,0.18458194848719867
2018-02-23,236600.0,0.18458194848719867
2018-03-10,236600.0,0.18458194848719867
2018-11-15,236600.0,0.18458194848719867
2018-12-15,237400.0,0.18520606327498293
2018-12-20,237400.0,0.18520606327498293
2018-12-25,238000.0,0.18567414936582113
2018-12-30,238200.0,0.18583017806276722
2019-01-04,238200.0,0.18583017806276722
2019-01-09,238900.0,0.18637627850207844
2019-01-14,239100.0,0.18653230719902453
2019-01-19,239300.0,0.1866883358959706
2019-01-24,239300.0,0.1866883358959706
2019-01-29,239300.0,0.1866883358959706
2019-02-03,240100.0,0.18731245068375485
2019-02-08,244500.0,0.19074508201656837
2019-02-13,244500.0,0.19074508201656837
2019-02-18,249300.0,0.194489770743274
2019-02-23,253500.0,0.19776637337914144
2019-02-28,257700.0,0.20104297601500887
2019-03-05,259100.0,0.20213517689363134
2019-03-10,261600.0,0.2040855356054572
2019-03-15,262200.0,0.2045536216962954
2019-03-20,277100.0,0.21617775961877747
2019-03-25,289200.0,0.2256174957840146
2019-03-30,313100.0,0.24426292506906974
2019-04-04,313800.0,0.244809025508381
2019-04-09,347200.0,0.2708658178983744
2019-04-14,348700.0,0.27203603312546987
2019-04-19,389200.0,0.3036318442570487
2019-04-24,391400.0,0.30534815992345543
2019-04-29,391500.0,0.3054261742719285
2019-05-04,391500.0,0.3054261742719285
2019-05-09,391500.0,0.3054261742719285
2019-05-14,391500.0,0.3054261742719285
2019-05-19,391500.0,0.3054261742719285
2019-05-24,391500.0,0.3054261742719285
2019-05-29,391500.0,0.3054261742719285
2019-06-03,391500.0,0.3054261742719285
2019-06-08,391500.0,0.3054261742719285
2019-06-13,391500.0,0.3054261742719285
2019-06-18,391500.0,0.3054261742719285
2019-06-23,391500.0,0.3054261742719285
2019-06-28,391500.0,0.3054261742719285
2019-07-03,391500.0,0.3054261742719285
2019-07-08,391500.0,0.3054261742719285
2019-07-13,391500.0,0.3054261742719285
2019-07-18,391500.0,0.3054261742719285
2019-07-23,391500.0,0.3054261742719285
2019-07-28,391500.0,0.3054261742719285
2019-08-02,391500.0,0.3054261742719285
2019-08-07,391500.0,0.3054261742719285
2019-08-12,391500.0,0.3054261742719285
2019-08-17,391500.0,0.3054261742719285
2019-08-22,391500.0,0.3054261742719285
2019-08-27,391500.0,0.3054261742719285
2019-09-01,391500.0,0.3054261742719285
2019-09-06,391500.0,0.3054261742719285
2019-09-11,391500.0,0.3054261742719285
2019-09-16,391500.0,0.3054261742719285
2019-09-21,391500.0,0.3054261742719285
2019-09-26,391500.0,0.3054261742719285
2019-10-01,391500.0,0.3054261742719285
2019-10-06,391500.0,0.3054261742719285
2019-10-11,391500.0,0.3054261742719285
2019-10-16,391500.0,0.3054261742719285
2019-10-21,391500.0,0.3054261742719285
2019-10-26,391500.0,0.3054261742719285
2019-10-31,391900.0,0.30573823166582065
2019-11-05,391900.0,0.30573823166582065
2019-11-10,391900.0,0.30573823166582065
2019-11-15,391900.0,0.30573823166582065
2019-11-20,391900.0,0.30573823166582065
2019-11-25,391900.0,0.30573823166582065
